DATA;CHUVA (mm);NÍVEL (m);CHUVA CORRIGIDA;NÍVEL CORRIGIDO;COMENTARIOS CHUVA;COMENTARIOS NÍVEL
11/3/2019 21:30;0;1,62;0;1,62;;
11/3/2019 21:45;0;1,62;0;1,62;;
11/3/2019 22:00;0;1,61;0;1,61;;
11/3/2019 22:15;0;1,6;0;1,6;;
11/3/2019 22:30;0;1,6;0;1,6;;
11/3/2019 22:45;0;1,59;0;1,59;;
11/3/2019 23:00;0;1,58;0;1,58;;
11/3/2019 23:15;0;1,57;0;1,57;;
11/3/2019 23:30;0;1,56;0;1,56;;
11/3/2019 23:45;0;1,55;0;1,55;;
12/3/2019 00:00;0;1,54;0;1,54;;
12/3/2019 00:15;0;1,53;0;1,53;;
12/3/2019 00:30;0;1,52;0;1,52;;
12/3/2019 00:45;0;1,51;0;1,51;;
12/3/2019 01:00;0;1,51;0;1,51;;
12/3/2019 01:15;0;1,5;0;1,5;;
12/3/2019 01:30;0;1,49;0;1,49;;
12/3/2019 01:45;0;1,48;0;1,48;;
12/3/2019 02:00;0;1,48;0;1,48;;
12/3/2019 02:15;0;1,47;0;1,47;;
12/3/2019 02:30;0;1,47;0;1,47;;
12/3/2019 02:45;0;1,47;0;1,47;;
12/3/2019 03:00;0;1,46;0;1,46;;
12/3/2019 03:15;0;1,46;0;1,46;;
12/3/2019 03:30;0;1,45;0;1,45;;
12/3/2019 03:45;0;1,45;0;1,45;;
12/3/2019 04:00;0;1,45;0;1,45;;
12/3/2019 04:15;0;1,44;0;1,44;;
12/3/2019 04:30;0;1,44;0;1,44;;
12/3/2019 04:45;0;1,44;0;1,44;;
12/3/2019 05:00;0;1,43;0;1,43;;
12/3/2019 05:15;0;1,43;0;1,43;;
12/3/2019 05:30;0;1,43;0;1,43;;
12/3/2019 05:45;0;1,43;0;1,43;;
12/3/2019 06:00;0;1,42;0;1,42;;
12/3/2019 06:15;0;1,42;0;1,42;;
12/3/2019 06:30;0;1,42;0;1,42;;
12/3/2019 06:45;0;1,41;0;1,41;;
12/3/2019 07:00;0;1,41;0;1,41;;
12/3/2019 07:15;0;1,41;0;1,41;;
12/3/2019 07:30;0;1,4;0;1,4;;
12/3/2019 07:45;0;1,4;0;1,4;;
12/3/2019 08:00;0;1,4;0;1,4;;
12/3/2019 08:15;0;1,4;0;1,4;;
12/3/2019 08:30;0;1,39;0;1,39;;
12/3/2019 08:45;0;1,39;0;1,39;;
12/3/2019 09:00;0;1,39;0;1,39;;
12/3/2019 09:15;0;1,39;0;1,39;;
12/3/2019 09:30;0;1,39;0;1,39;;
12/3/2019 09:45;0;1,38;0;1,38;;
12/3/2019 10:00;0;1,38;0;1,38;;
12/3/2019 10:15;0;1,38;0;1,38;;
12/3/2019 10:30;0;1,38;0;1,38;;
12/3/2019 10:45;0;1,39;0;1,39;;
12/3/2019 11:00;0;1,39;0;1,39;;
12/3/2019 11:15;0;1,39;0;1,39;;
12/3/2019 11:30;0;1,39;0;1,39;;
12/3/2019 11:45;0;1,39;0;1,39;;
12/3/2019 12:00;0;1,39;0;1,39;;
12/3/2019 12:15;0;1,4;0;1,4;;
12/3/2019 12:30;0;1,41;0;1,41;;
12/3/2019 12:45;0;1,41;0;1,41;;
12/3/2019 13:00;0;1,42;0;1,42;;
12/3/2019 13:15;0;1,42;0;1,42;;
12/3/2019 13:30;0;1,43;0;1,43;;
12/3/2019 13:45;0;1,44;0;1,44;;
12/3/2019 14:00;0;1,45;0;1,45;;
12/3/2019 14:15;0;1,46;0;1,46;;
12/3/2019 14:30;0;1,47;0;1,47;;
12/3/2019 14:45;0;1,48;0;1,48;;
12/3/2019 15:00;0;1,49;0;1,49;;
12/3/2019 15:15;0;1,5;0;1,5;;
12/3/2019 15:30;0;1,52;0;1,52;;
12/3/2019 15:45;0;1,53;0;1,53;;
12/3/2019 16:00;0;1,54;0;1,54;;
12/3/2019 16:15;0;1,55;0;1,55;;
12/3/2019 16:30;0;1,57;0;1,57;;
12/3/2019 16:45;0;1,58;0;1,58;;
12/3/2019 17:00;0;1,59;0;1,59;;
12/3/2019 17:15;0;1,61;0;1,61;;
12/3/2019 17:30;0;1,62;0;1,62;;
12/3/2019 17:45;0;1,63;0;1,63;;
12/3/2019 18:00;0;1,63;0;1,63;;
12/3/2019 18:15;0;1,63;0;1,63;;
12/3/2019 18:30;0;1,64;0;1,64;;
12/3/2019 18:45;0;1,64;0;1,64;;
12/3/2019 19:00;0;1,65;0;1,65;;
12/3/2019 19:15;0;1,66;0;1,66;;
12/3/2019 19:30;0;1,66;0;1,66;;
12/3/2019 19:45;0;1,66;0;1,66;;
12/3/2019 20:00;0;1,65;0;1,65;;
12/3/2019 20:15;0;1,65;0;1,65;;
12/3/2019 20:30;0;1,65;0;1,65;;
12/3/2019 20:45;0;1,65;0;1,65;;
12/3/2019 21:00;0;1,65;0;1,65;;
12/3/2019 21:15;0;1,64;0;1,64;;
12/3/2019 21:30;0;1,64;0;1,64;;
12/3/2019 21:45;0;1,63;0;1,63;;
12/3/2019 22:00;0;1,62;0;1,62;;
12/3/2019 22:15;0;1,62;0;1,62;;
12/3/2019 22:30;0;1,61;0;1,61;;
12/3/2019 22:45;0;1,6;0;1,6;;
12/3/2019 23:00;0;1,59;0;1,59;;
12/3/2019 23:15;0;1,59;0;1,59;;
12/3/2019 23:30;0;1,58;0;1,58;;
12/3/2019 23:45;0,199999999999989;1,57;0,199999999999989;1,57;;
13/3/2019 00:00;0;1,57;0;1,57;;
13/3/2019 00:15;0;1,56;0;1,56;;
13/3/2019 00:30;0;1,55;0;1,55;;
13/3/2019 00:45;0;1,55;0;1,55;;
13/3/2019 01:00;0;1,54;0;1,54;;
13/3/2019 01:15;0;1,54;0;1,54;;
13/3/2019 01:30;0;1,53;0;1,53;;
13/3/2019 01:45;0;1,53;0;1,53;;
13/3/2019 02:00;0;1,52;0;1,52;;
13/3/2019 02:15;0;1,52;0;1,52;;
13/3/2019 02:30;0;1,51;0;1,51;;
13/3/2019 02:45;0;1,51;0;1,51;;
13/3/2019 03:00;0;1,51;0;1,51;;
13/3/2019 03:15;0;1,5;0;1,5;;
13/3/2019 03:30;0;1,5;0;1,5;;
13/3/2019 03:45;0;1,5;0;1,5;;
13/3/2019 04:00;0;1,5;0;1,5;;
13/3/2019 04:15;0;1,49;0;1,49;;
13/3/2019 04:30;0;1,49;0;1,49;;
13/3/2019 04:45;0;1,48;0;1,48;;
13/3/2019 05:00;0;1,48;0;1,48;;
13/3/2019 05:15;0;1,48;0;1,48;;
13/3/2019 05:30;0;1,47;0;1,47;;
13/3/2019 05:45;0;1,47;0;1,47;;
13/3/2019 06:00;0;1,47;0;1,47;;
13/3/2019 06:15;0;1,46;0;1,46;;
13/3/2019 06:30;0;1,46;0;1,46;;
13/3/2019 06:45;0;1,45;0;1,45;;
13/3/2019 07:00;0;1,45;0;1,45;;
13/3/2019 07:15;0;1,45;0;1,45;;
13/3/2019 07:30;0;1,45;0;1,45;;
13/3/2019 07:45;0;1,45;0;1,45;;
13/3/2019 08:00;0;1,44;0;1,44;;
13/3/2019 08:15;0;1,44;0;1,44;;
13/3/2019 08:30;0;1,44;0;1,44;;
13/3/2019 08:45;0;1,43;0;1,43;;
13/3/2019 09:00;0;1,43;0;1,43;;
13/3/2019 09:15;0;1,43;0;1,43;;
13/3/2019 09:30;0;1,42;0;1,42;;
13/3/2019 09:45;0;1,42;0;1,42;;
13/3/2019 10:00;0;1,42;0;1,42;;
13/3/2019 10:15;0;1,42;0;1,42;;
13/3/2019 10:30;0;1,42;0;1,42;;
13/3/2019 10:45;0;1,42;0;1,42;;
13/3/2019 11:00;0;1,42;0;1,42;;
13/3/2019 11:15;0;1,42;0;1,42;;
13/3/2019 11:30;0;1,43;0;1,43;;
13/3/2019 11:45;0;1,43;0;1,43;;
13/3/2019 12:00;0;1,43;0;1,43;;
13/3/2019 12:15;0;1,44;0;1,44;;
13/3/2019 12:30;0;1,44;0;1,44;;
13/3/2019 12:45;0;1,45;0;1,45;;
13/3/2019 13:00;0;1,45;0;1,45;;
13/3/2019 13:15;0;1,46;0;1,46;;
13/3/2019 13:30;0;1,48;0;1,48;;
13/3/2019 13:45;0;1,49;0;1,49;;
13/3/2019 14:00;0;1,51;0;1,51;;
13/3/2019 14:15;0;1,53;0;1,53;;
13/3/2019 14:30;0;1,55;0;1,55;;
13/3/2019 14:45;0;1,57;0;1,57;;
13/3/2019 15:00;0;1,59;0;1,59;;
13/3/2019 15:15;0;1,61;0;1,61;;
13/3/2019 15:30;0;1,64;0;1,64;;
13/3/2019 15:45;0;1,66;0;1,66;;
13/3/2019 16:00;0;1,68;0;1,68;;
13/3/2019 16:15;0;1,7;0;1,7;;
13/3/2019 16:30;0;1,73;0;1,73;;
13/3/2019 16:45;0;1,76;0;1,76;;
13/3/2019 17:00;0;1,78;0;1,78;;
13/3/2019 17:15;0;1,79;0;1,79;;
13/3/2019 17:30;0;1,81;0;1,81;;
13/3/2019 17:45;0;1,82;0;1,82;;
13/3/2019 18:00;0;1,84;0;1,84;;
13/3/2019 18:15;0;1,85;0;1,85;;
13/3/2019 18:30;0;1,86;0;1,86;;
13/3/2019 18:45;0;1,86;0;1,86;;
13/3/2019 19:00;0;1,87;0;1,87;;
13/3/2019 19:15;0;1,87;0;1,87;;
13/3/2019 19:30;0;1,86;0;1,86;;
13/3/2019 19:45;0;1,85;0;1,85;;
13/3/2019 20:00;0;1,84;0;1,84;;
13/3/2019 20:15;0;1,83;0;1,83;;
13/3/2019 20:30;0;1,82;0;1,82;;
13/3/2019 20:45;0;1,81;0;1,81;;
13/3/2019 21:00;0;1,8;0;1,8;;
13/3/2019 21:15;0;1,79;0;1,79;;
13/3/2019 21:30;0;1,78;0;1,78;;
13/3/2019 21:45;0;1,76;0;1,76;;
13/3/2019 22:00;0;1,75;0;1,75;;
13/3/2019 22:15;0;1,73;0;1,73;;
13/3/2019 22:30;0;1,71;0;1,71;;
13/3/2019 22:45;0;1,69;0;1,69;;
13/3/2019 23:00;0;1,68;0;1,68;;
13/3/2019 23:15;0;1,66;0;1,66;;
13/3/2019 23:30;0;1,64;0;1,64;;
13/3/2019 23:45;0;1,62;0;1,62;;
14/3/2019 00:00;0;1,61;0;1,61;;
14/3/2019 00:15;0;1,6;0;1,6;;
14/3/2019 00:30;0;1,59;0;1,59;;
14/3/2019 00:45;0;1,58;0;1,58;;
14/3/2019 01:00;0;1,57;0;1,57;;
14/3/2019 01:15;0;1,56;0;1,56;;
14/3/2019 01:30;0;1,55;0;1,55;;
14/3/2019 01:45;0;1,54;0;1,54;;
14/3/2019 02:00;0;1,53;0;1,53;;
14/3/2019 02:15;0;1,52;0;1,52;;
14/3/2019 02:30;0;1,52;0;1,52;;
14/3/2019 02:45;0;1,51;0;1,51;;
14/3/2019 03:00;0;1,5;0;1,5;;
14/3/2019 03:15;0;1,49;0;1,49;;
14/3/2019 03:30;0;1,49;0;1,49;;
14/3/2019 03:45;0;1,48;0;1,48;;
14/3/2019 04:00;0;1,47;0;1,47;;
14/3/2019 04:15;0;1,47;0;1,47;;
14/3/2019 04:30;0;1,46;0;1,46;;
14/3/2019 04:45;0;1,46;0;1,46;;
14/3/2019 05:00;0;1,45;0;1,45;;
14/3/2019 05:15;0;1,44;0;1,44;;
14/3/2019 05:30;0;1,44;0;1,44;;
14/3/2019 05:45;0;1,44;0;1,44;;
14/3/2019 06:00;0;1,43;0;1,43;;
14/3/2019 06:15;0;1,43;0;1,43;;
14/3/2019 06:30;0;1,43;0;1,43;;
14/3/2019 06:45;0;1,42;0;1,42;;
14/3/2019 07:00;0;1,42;0;1,42;;
14/3/2019 07:15;0;1,41;0;1,41;;
14/3/2019 07:30;0;1,41;0;1,41;;
14/3/2019 07:45;0;1,4;0;1,4;;
14/3/2019 08:00;0;1,4;0;1,4;;
14/3/2019 08:15;0;1,4;0;1,4;;
14/3/2019 08:30;0;1,4;0;1,4;;
14/3/2019 08:45;0;1,39;0;1,39;;
14/3/2019 09:00;0;1,39;0;1,39;;
14/3/2019 09:15;0;1,39;0;1,39;;
14/3/2019 09:30;0;1,39;0;1,39;;
14/3/2019 09:45;0;1,39;0;1,39;;
14/3/2019 10:00;0;1,39;0;1,39;;
14/3/2019 10:15;0;1,39;0;1,39;;
14/3/2019 10:30;0;1,39;0;1,39;;
14/3/2019 10:45;0;1,39;0;1,39;;
14/3/2019 11:00;0;1,39;0;1,39;;
14/3/2019 11:15;0;1,39;0;1,39;;
14/3/2019 11:30;0;1,4;0;1,4;;
14/3/2019 11:45;0;1,4;0;1,4;;
14/3/2019 12:00;0;1,41;0;1,41;;
14/3/2019 12:15;0;1,41;0;1,41;;
14/3/2019 12:30;0;1,42;0;1,42;;
14/3/2019 12:45;0;1,43;0;1,43;;
14/3/2019 13:00;0;1,43;0;1,43;;
14/3/2019 13:15;0;1,45;0;1,45;;
14/3/2019 13:30;0;1,46;0;1,46;;
14/3/2019 13:45;0;1,48;0;1,48;;
14/3/2019 14:00;0;1,49;0;1,49;;
14/3/2019 14:15;0;1,52;0;1,52;;
14/3/2019 14:30;0;1,53;0;1,53;;
14/3/2019 14:45;0;1,54;0;1,54;;
14/3/2019 15:00;0;1,56;0;1,56;;
14/3/2019 15:15;0;1,57;0;1,57;;
14/3/2019 15:30;0;1,59;0;1,59;;
14/3/2019 15:45;0;1,6;0;1,6;;
14/3/2019 16:00;0;1,61;0;1,61;;
14/3/2019 16:15;0;1,64;0;1,64;;
14/3/2019 16:30;0;1,66;0;1,66;;
14/3/2019 16:45;0;1,68;0;1,68;;
14/3/2019 17:00;0;1,69;0;1,69;;
14/3/2019 17:15;0;1,71;0;1,71;;
14/3/2019 17:30;0;1,72;0;1,72;;
14/3/2019 17:45;0;1,73;0;1,73;;
14/3/2019 18:00;0;1,76;0;1,76;;
14/3/2019 18:15;0;1,77;0;1,77;;
14/3/2019 18:30;0;1,77;0;1,77;;
14/3/2019 18:45;0;1,78;0;1,78;;
14/3/2019 19:00;0;1,78;0;1,78;;
14/3/2019 19:15;0;1,78;0;1,78;;
14/3/2019 19:30;0;1,78;0;1,78;;
14/3/2019 19:45;0;1,78;0;1,78;;
14/3/2019 20:00;0;1,78;0;1,78;;
14/3/2019 20:15;0;1,77;0;1,77;;
14/3/2019 20:30;0;1,77;0;1,77;;
14/3/2019 20:45;0;1,76;0;1,76;;
14/3/2019 21:00;0;1,76;0;1,76;;
14/3/2019 21:15;0;1,75;0;1,75;;
14/3/2019 21:30;0;1,74;0;1,74;;
14/3/2019 21:45;0;1,74;0;1,74;;
14/3/2019 22:00;0;1,73;0;1,73;;
14/3/2019 22:15;0;1,72;0;1,72;;
14/3/2019 22:30;0;1,71;0;1,71;;
14/3/2019 22:45;0;1,7;0;1,7;;
14/3/2019 23:00;0;1,7;0;1,7;;
14/3/2019 23:15;0;1,68;0;1,68;;
14/3/2019 23:30;0;1,67;0;1,67;;
14/3/2019 23:45;0;1,66;0;1,66;;
15/3/2019 00:00;0;1,65;0;1,65;;
15/3/2019 00:15;0;1,63;0;1,63;;
15/3/2019 00:30;0;1,62;0;1,62;;
15/3/2019 00:45;0;1,61;0;1,61;;
15/3/2019 01:00;0;1,6;0;1,6;;
15/3/2019 01:15;0;1,59;0;1,59;;
15/3/2019 01:30;0;1,58;0;1,58;;
15/3/2019 01:45;0;1,57;0;1,57;;
15/3/2019 02:00;0;1,57;0;1,57;;
15/3/2019 02:15;0;1,56;0;1,56;;
15/3/2019 02:30;0;1,55;0;1,55;;
15/3/2019 02:45;0;1,55;0;1,55;;
15/3/2019 03:00;0;1,54;0;1,54;;
15/3/2019 03:15;0;1,54;0;1,54;;
15/3/2019 03:30;0;1,53;0;1,53;;
15/3/2019 03:45;0;1,52;0;1,52;;
15/3/2019 04:00;0;1,52;0;1,52;;
15/3/2019 04:15;0;1,51;0;1,51;;
15/3/2019 04:30;0;1,51;0;1,51;;
15/3/2019 04:45;0;1,5;0;1,5;;
15/3/2019 05:00;0;1,5;0;1,5;;
15/3/2019 05:15;0;1,5;0;1,5;;
15/3/2019 05:30;0;1,49;0;1,49;;
15/3/2019 05:45;0;1,49;0;1,49;;
15/3/2019 06:00;0;1,48;0;1,48;;
15/3/2019 06:15;0;1,48;0;1,48;;
15/3/2019 06:30;0;1,47;0;1,47;;
15/3/2019 06:45;0;1,47;0;1,47;;
15/3/2019 07:00;0;1,46;0;1,46;;
15/3/2019 07:15;0;1,46;0;1,46;;
15/3/2019 07:30;0;1,45;0;1,45;;
15/3/2019 07:45;0;1,45;0;1,45;;
15/3/2019 08:00;0;1,44;0;1,44;;
15/3/2019 08:15;0;1,44;0;1,44;;
15/3/2019 08:30;0;1,44;0;1,44;;
15/3/2019 08:45;0;1,43;0;1,43;;
15/3/2019 09:00;0;1,43;0;1,43;;
15/3/2019 09:15;0;1,43;0;1,43;;
15/3/2019 09:30;0;1,42;0;1,42;;
15/3/2019 09:45;0;1,42;0;1,42;;
15/3/2019 10:00;0;1,42;0;1,42;;
15/3/2019 10:15;0;1,42;0;1,42;;
15/3/2019 10:30;0;1,42;0;1,42;;
15/3/2019 10:45;0;1,42;0;1,42;;
15/3/2019 11:00;0;1,42;0;1,42;;
15/3/2019 11:15;0;1,42;0;1,42;;
15/3/2019 11:30;0;1,42;0;1,42;;
15/3/2019 11:45;0;1,42;0;1,42;;
15/3/2019 12:00;0;1,43;0;1,43;;
15/3/2019 12:15;0;1,43;0;1,43;;
15/3/2019 12:30;0;1,43;0;1,43;;
15/3/2019 12:45;0;1,44;0;1,44;;
15/3/2019 13:00;0;1,45;0;1,45;;
15/3/2019 13:15;0;1,46;0;1,46;;
15/3/2019 13:30;0;1,46;0;1,46;;
15/3/2019 13:45;0;1,48;0;1,48;;
15/3/2019 14:00;0;1,5;0;1,5;;
15/3/2019 14:15;0;1,52;0;1,52;;
15/3/2019 14:30;0;1,53;0;1,53;;
15/3/2019 14:45;0;1,56;0;1,56;;
15/3/2019 15:00;0;1,58;0;1,58;;
15/3/2019 15:15;0;1,6;0;1,6;;
15/3/2019 15:30;0;1,61;0;1,61;;
15/3/2019 15:45;0;1,63;0;1,63;;
15/3/2019 16:00;0;1,65;0;1,65;;
15/3/2019 16:15;0;1,67;0;1,67;;
15/3/2019 16:30;0;1,68;0;1,68;;
15/3/2019 16:45;0;1,69;0;1,69;;
15/3/2019 17:00;0;1,71;0;1,71;;
15/3/2019 17:15;0;1,72;0;1,72;;
15/3/2019 17:30;0,199999999999989;1,71;0,199999999999989;1,71;;
15/3/2019 17:45;0;1,72;0;1,72;;
15/3/2019 18:00;0;1,72;0;1,72;;
15/3/2019 18:15;0;1,71;0;1,71;;
15/3/2019 18:30;0;1,73;0;1,73;;
15/3/2019 18:45;0;1,74;0;1,74;;
15/3/2019 19:00;0;1,73;0;1,73;;
15/3/2019 19:15;0;1,73;0;1,73;;
15/3/2019 19:30;10,4;1,78;10,4;1,78;;
15/3/2019 19:45;6,39999999999998;1,9;6,39999999999998;1,9;;
15/3/2019 20:00;2;1,99;2;1,99;;
15/3/2019 20:15;0,399999999999977;2,04;0,399999999999977;2,04;;
15/3/2019 20:30;0,400000000000034;2,21;0,400000000000034;2,21;;
15/3/2019 20:45;0,399999999999977;2,38;0,399999999999977;2,38;;
15/3/2019 21:00;0;2,43;0;2,43;;
15/3/2019 21:15;0;2,37;0;2,37;;
15/3/2019 21:30;0;2,45;0;2,45;;
15/3/2019 21:45;0;2,55;0;2,55;;
15/3/2019 22:00;0;2,65;0;2,65;;
15/3/2019 22:15;0;2,73;0;2,73;;
15/3/2019 22:30;0;2,78;0;2,78;;
15/3/2019 22:45;0;2,83;0;2,83;;
15/3/2019 23:00;0;2,85;0;2,85;;
15/3/2019 23:15;0;2,85;0;2,85;;
15/3/2019 23:30;0;2,82;0;2,82;;
15/3/2019 23:45;0;2,77;0;2,77;;
16/3/2019 00:00;0;2,71;0;2,71;;
16/3/2019 00:15;0;2,65;0;2,65;;
16/3/2019 00:30;0;2,58;0;2,58;;
16/3/2019 00:45;0;2,52;0;2,52;;
16/3/2019 01:00;0;2,46;0;2,46;;
16/3/2019 01:15;0;2,42;0;2,42;;
16/3/2019 01:30;0,199999999999989;2,39;0,199999999999989;2,39;;
16/3/2019 01:45;0,200000000000045;2,35;0,200000000000045;2,35;;
16/3/2019 02:00;0;2,33;0;2,33;;
16/3/2019 02:15;0,199999999999989;2,3;0,199999999999989;2,3;;
16/3/2019 02:30;0;2,28;0;2,28;;
16/3/2019 02:45;0;2,26;0;2,26;;
16/3/2019 03:00;0;2,24;0;2,24;;
16/3/2019 03:15;0;2,22;0;2,22;;
16/3/2019 03:30;0;2,2;0;2,2;;
16/3/2019 03:45;0;2,18;0;2,18;;
16/3/2019 04:00;0;2,16;0;2,16;;
16/3/2019 04:15;0;2,14;0;2,14;;
16/3/2019 04:30;0;2,11;0;2,11;;
16/3/2019 04:45;0;2,09;0;2,09;;
16/3/2019 05:00;0;2,06;0;2,06;;
16/3/2019 05:15;0;2,04;0;2,04;;
16/3/2019 05:30;0;2,01;0;2,01;;
16/3/2019 05:45;0;1,99;0;1,99;;
16/3/2019 06:00;0;1,96;0;1,96;;
16/3/2019 06:15;0;1,94;0;1,94;;
16/3/2019 06:30;0;1,92;0;1,92;;
16/3/2019 06:45;0;1,91;0;1,91;;
16/3/2019 07:00;0;1,89;0;1,89;;
16/3/2019 07:15;0;1,87;0;1,87;;
16/3/2019 07:30;0;1,86;0;1,86;;
16/3/2019 07:45;0;1,84;0;1,84;;
16/3/2019 08:00;0;1,83;0;1,83;;
16/3/2019 08:15;0;1,82;0;1,82;;
16/3/2019 08:30;0;1,81;0;1,81;;
16/3/2019 08:45;0;1,8;0;1,8;;
16/3/2019 09:00;0;1,79;0;1,79;;
16/3/2019 09:15;0;1,78;0;1,78;;
16/3/2019 09:30;0;1,77;0;1,77;;
16/3/2019 09:45;0;1,76;0;1,76;;
16/3/2019 10:00;0;1,75;0;1,75;;
16/3/2019 10:15;0;1,74;0;1,74;;
16/3/2019 10:30;0;1,73;0;1,73;;
16/3/2019 10:45;0;1,73;0;1,73;;
16/3/2019 11:00;0;1,72;0;1,72;;
16/3/2019 11:15;0;1,72;0;1,72;;
16/3/2019 11:30;0;1,71;0;1,71;;
16/3/2019 11:45;0;1,71;0;1,71;;
16/3/2019 12:00;0;1,7;0;1,7;;
16/3/2019 12:15;0;1,7;0;1,7;;
16/3/2019 12:30;0;1,7;0;1,7;;
16/3/2019 12:45;0;1,7;0;1,7;;
16/3/2019 13:00;0;1,7;0;1,7;;
16/3/2019 13:15;0;1,7;0;1,7;;
16/3/2019 13:30;0;1,71;0;1,71;;
16/3/2019 13:45;0;1,71;0;1,71;;
16/3/2019 14:00;0;1,72;0;1,72;;
16/3/2019 14:15;0;1,73;0;1,73;;
16/3/2019 14:30;0;1,73;0;1,73;;
16/3/2019 14:45;0;1,74;0;1,74;;
16/3/2019 15:00;0;1,75;0;1,75;;
16/3/2019 15:15;0;1,76;0;1,76;;
16/3/2019 15:30;0;1,76;0;1,76;;
16/3/2019 15:45;0;1,77;0;1,77;;
16/3/2019 16:00;0;1,77;0;1,77;;
16/3/2019 16:15;0;1,77;0;1,77;;
16/3/2019 16:30;0;1,77;0;1,77;;
16/3/2019 16:45;0;1,78;0;1,78;;
16/3/2019 17:00;0,199999999999989;1,78;0,199999999999989;1,78;;
16/3/2019 17:15;0;1,78;0;1,78;;
16/3/2019 17:30;0;1,78;0;1,78;;
16/3/2019 17:45;0;1,78;0;1,78;;
16/3/2019 18:00;0;1,78;0;1,78;;
16/3/2019 18:15;0;1,78;0;1,78;;
16/3/2019 18:30;0;1,78;0;1,78;;
16/3/2019 18:45;0;1,78;0;1,78;;
16/3/2019 19:00;0;1,78;0;1,78;;
16/3/2019 19:15;0;1,77;0;1,77;;
16/3/2019 19:30;0;1,77;0;1,77;;
16/3/2019 19:45;0;1,76;0;1,76;;
16/3/2019 20:00;0;1,75;0;1,75;;
16/3/2019 20:15;0;1,74;0;1,74;;
16/3/2019 20:30;0;1,73;0;1,73;;
16/3/2019 20:45;0;1,72;0;1,72;;
16/3/2019 21:00;0;1,71;0;1,71;;
16/3/2019 21:15;0;1,71;0;1,71;;
16/3/2019 21:30;0;1,7;0;1,7;;
16/3/2019 21:45;0;1,7;0;1,7;;
16/3/2019 22:00;0;1,69;0;1,69;;
16/3/2019 22:15;0;1,69;0;1,69;;
16/3/2019 22:30;0;1,69;0;1,69;;
16/3/2019 22:45;0;1,68;0;1,68;;
16/3/2019 23:00;0;1,67;0;1,67;;
16/3/2019 23:15;0;1,67;0;1,67;;
16/3/2019 23:30;0;1,66;0;1,66;;
16/3/2019 23:45;0;1,66;0;1,66;;
17/3/2019 00:00;0;1,65;0;1,65;;
17/3/2019 00:15;0;1,64;0;1,64;;
17/3/2019 00:30;0;1,64;0;1,64;;
17/3/2019 00:45;0;1,63;0;1,63;;
17/3/2019 01:00;0;1,63;0;1,63;;
17/3/2019 01:15;0;1,62;0;1,62;;
17/3/2019 01:30;0;1,62;0;1,62;;
17/3/2019 01:45;0;1,62;0;1,62;;
17/3/2019 02:00;0;1,61;0;1,61;;
17/3/2019 02:15;0;1,61;0;1,61;;
17/3/2019 02:30;0;1,61;0;1,61;;
17/3/2019 02:45;0;1,6;0;1,6;;
17/3/2019 03:00;0;1,6;0;1,6;;
17/3/2019 03:15;0;1,59;0;1,59;;
17/3/2019 03:30;0;1,59;0;1,59;;
17/3/2019 03:45;0;1,59;0;1,59;;
17/3/2019 04:00;0;1,58;0;1,58;;
17/3/2019 04:15;0;1,58;0;1,58;;
17/3/2019 04:30;0;1,58;0;1,58;;
17/3/2019 04:45;0;1,57;0;1,57;;
17/3/2019 05:00;0;1,57;0;1,57;;
17/3/2019 05:15;0;1,57;0;1,57;;
17/3/2019 05:30;0;1,56;0;1,56;;
17/3/2019 05:45;0;1,56;0;1,56;;
17/3/2019 06:00;0;1,56;0;1,56;;
17/3/2019 06:15;0;1,56;0;1,56;;
17/3/2019 06:30;0;1,55;0;1,55;;
17/3/2019 06:45;0;1,55;0;1,55;;
17/3/2019 07:00;0;1,55;0;1,55;;
17/3/2019 07:15;0;1,55;0;1,55;;
17/3/2019 07:30;0;1,54;0;1,54;;
17/3/2019 07:45;0;1,54;0;1,54;;
17/3/2019 08:00;0;1,54;0;1,54;;
17/3/2019 08:15;0;1,53;0;1,53;;
17/3/2019 08:30;0;1,53;0;1,53;;
17/3/2019 08:45;0;1,53;0;1,53;;
17/3/2019 09:00;0;1,52;0;1,52;;
17/3/2019 09:15;0;1,52;0;1,52;;
17/3/2019 09:30;0;1,52;0;1,52;;
17/3/2019 09:45;0;1,52;0;1,52;;
17/3/2019 10:00;0;1,52;0;1,52;;
17/3/2019 10:15;0;1,52;0;1,52;;
17/3/2019 10:30;0;1,52;0;1,52;;
17/3/2019 10:45;0;1,52;0;1,52;;
17/3/2019 11:00;0;1,52;0;1,52;;
17/3/2019 11:15;0;1,52;0;1,52;;
17/3/2019 11:30;0;1,52;0;1,52;;
17/3/2019 11:45;0;1,53;0;1,53;;
17/3/2019 12:00;0;1,53;0;1,53;;
17/3/2019 12:15;0;1,53;0;1,53;;
17/3/2019 12:30;0;1,54;0;1,54;;
17/3/2019 12:45;0;1,54;0;1,54;;
17/3/2019 13:00;0;1,55;0;1,55;;
17/3/2019 13:15;0;1,56;0;1,56;;
17/3/2019 13:30;0;1,57;0;1,57;;
17/3/2019 13:45;0;1,58;0;1,58;;
17/3/2019 14:00;0;1,58;0;1,58;;
17/3/2019 14:15;0;1,59;0;1,59;;
17/3/2019 14:30;0;1,6;0;1,6;;
17/3/2019 14:45;0;1,61;0;1,61;;
17/3/2019 15:00;0;1,63;0;1,63;;
